30|,|852 328 697 538 501 582 842 698 70 137 278 838 521 177 415 381 693 380 172 200 737 532 50 693 556 698 480 34 138 351 761 693 657 305 654 809 618 282 300 477 556 698 432 449 693 380 834 709 343 498 654 556 698 832 695 693 256 514 569 659 171 463 623 770 |,|7 9 10 ,7 
31|,|852 357 399 550 36 117 439 852 328 484 206 209 832 195 809 177 415 832 14 |,|,
32|,|380 172 200 372 470 290 693 380 809 343 832 47 693 852 328 561 538 355 661 809 256 661 809 545 784 856 374 439 290 380 625 686 698 290 338 266 521 177 415 381 266 20 399 842 698 501 504 785 414 149 338 266 14 177 415 381 |,|7 8 9 11 15 ,0 2 
33|,|380 136 363 399 556 698 432 449 177 415 381 693 380 172 809 380 654 167 380 526 66 56 180 345 669 256 514 569 231 113 256 693 256 414 439 48 328 545 784 265 809 314 328 697 661 698 494 504 149 266 521 177 415 381 659 237 582 717 380 571 809 380 832 47 487 |,|4 7 11 14 ,2 
34|,|852 328 697 382 100 698 38 645 496 607 693 623 328 380 172 171 487 391 |,|,
35|,|852 328 616 117 169 405 679 177 415 145 755 693 20 399 477 300 177 415 381 693 453 537 371 126 93 649 177 415 832 14 693 284 328 697 355 661 718 834 809 12 26 343 654 842 698 14 177 381 |,|0 1 7 8 15 ,5 10 
36|,|380 172 809 380 654 204 380 834 614 313 66 432 449 380 172 200 737 532 50 693 380 834 809 343 809 654 798 698 832 47 439 583 744 |,|,
37|,|355 582 290 380 140 320 698 14 177 415 381 235 38 582 380 834 399 100 698 161 257 14 177 415 381 693 852 328 697 809 538 809 355 163 617 265 162 498 289 530 439 852 328 471 453 162 498 289 169 405 693 782 399 842 698 335 266 437 283 177 415 381 494 504 477 300 177 381 |,|16 ,5 10 
38|,|623 328 107 380 698 493 338 266 14 177 415 433 624 660 446 39 780 188 700 243 698 437 521 177 415 381 693 506 330 380 172 779 59 399 698 14 177 415 381 |,|4 15 ,0 2 5 
39|,|48 328 545 784 856 374 795 809 328 380 172 320 842 698 493 149 408 521 325 381 693 582 717 380 834 832 47 693 380 172 809 380 654 282 56 180 345 693 256 514 569 231 113 256 |,|4 11 15 ,2 
40|,|623 328 136 355 661 290 338 408 521 177 415 381 693 380 172 200 737 532 50 693 556 698 54 823 34 138 351 761 435 657 305 654 809 618 282 300 389 654 556 698 432 449 693 380 834 809 343 809 654 832 47 693 178 256 514 569 231 614 34 138 |,|1 2 ,2 
41|,|48 328 733 777 204 549 728 832 122 693 380 136 413 399 556 647 313 66 432 449 177 415 265 381 |,|,
42|,|380 654 439 380 834 556 698 432 449 |,|,
43|,|26 627 319 197 108 6 532 50 693 108 6 382 363 569 231 439 162 498 289 556 698 432 449 693 623 473 165 233 91 382 579 488 12 156 487 |,|,
44|,|91 382 488 12 591 487 693 229 56 699 382 556 313 326 382 363 432 449 693 852 328 622 355 582 842 698 265 478 162 498 679 169 405 |,|,
45|,|229 56 545 784 851 636 313 66 832 524 109 90 735 437 772 753 693 361 788 842 698 494 416 369 691 381 693 284 328 761 380 278 439 497 380 172 430 66 788 290 693 618 380 172 614 68 470 290 693 380 718 24 555 767 569 231 100 806 487 391 693 256 514 569 231 113 256 |,|,
46|,|48 328 380 172 453 537 380 19 363 628 415 579 493 338 266 106 521 693 48 328 293 851 636 91 399 227 439 48 328 473 399 851 636 85 605 781 582 842 698 149 266 177 415 832 14 381 |,|15 ,2 
47|,|48 363 473 399 851 636 842 698 14 177 415 381 |,|,
48|,|852 328 305 461 204 399 698 36 575 548 361 39 240 711 763 769 779 196 300 177 415 502 559 700 229 7 608 |,|,
49|,|623 328 543 784 856 842 698 492 266 177 415 106 521 381 693 830 290 575 160 491 51 240 711 |,|4 ,2 
50|,|380 172 779 59 614 470 290 734 380 809 343 809 654 145 47 693 256 514 569 231 614 34 59 138 693 777 333 777 204 105 617 266 72 138 261 488 12 197 852 328 777 329 809 697 204 809 471 458 809 305 461 204 582 717 382 363 397 794 |,|,
51|,|48 328 545 784 856 374 809 107 380 809 483 291 808 842 698 494 504 493 338 266 521 278 415 693 700 175 132 261 7 693 223 582 162 498 289 78 477 |,|4 11 15 ,2 
52|,|501 582 617 435 162 498 289 832 122 809 177 415 145 755 404 191 623 358 278 355 661 760 758 422 14 177 415 596 502 693 290 262 160 548 445 142 601 643 445 370 601 235 290 693 433 737 624 660 548 807 51 156 270 693 453 537 698 290 338 266 521 177 415 213 169 |,|1 3 ,0 2 
53|,|852 328 697 204 809 411 204 809 575 204 302 305 789 204 399 255 698 14 177 415 381 |,|,
54|,|48 328 697 355 661 380 834 399 89 809 623 231 550 328 343 654 809 160 380 786 373 26 343 82 686 285 654 809 657 459 848 439 618 282 300 654 399 698 177 415 832 14 381 693 623 357 504 265 388 100 145 424 389 |,|0 1 7 8 15 ,5 10 
55|,|852 328 538 661 205 834 343 654 66 56 145 7 |,|,
56|,|522 380 271 328 121 698 641 769 779 521 177 415 381 693 132 7 |,|14 ,2 
57|,|722 852 328 298 538 355 27 818 800 743 478 647 169 846 488 12 212 306 693 375 791 21 261 310 693 436 134 395 176 693 394 361 435 39 446 825 39 361 825 51 488 398 338 798 843 693 459 328 305 461 204 399 56 549 728 479 122 |,|,
58|,|582 717 380 834 177 415 832 380 693 380 834 809 380 825 487 37 391 487 746 |,|16 ,10 
59|,|623 328 697 809 355 809 382 579 488 12 591 487 693 532 330 162 498 289 405 809 78 477 693 91 400 478 439 47 498 289 399 785 504 477 300 381 693 380 172 437 832 555 693 380 834 343 832 47 402 716 |,|0 1 2 ,4 9 
60|,|623 328 697 661 842 698 542 655 577 14 177 415 809 721 830 290 724 486 290 160 548 361 259 596 818 807 51 421 421 693 453 537 415 499 779 213 574 693 806 759 138 634 330 |,|0 ,0 2 
61|,|48 328 305 411 809 740 204 809 411 204 399 842 698 124 432 449 177 415 381 699 623 328 305 760 461 204 549 728 832 122 |,|,
62|,|307 328 305 461 204 399 842 698 641 769 779 432 449 |,|,
63|,|48 328 777 399 842 698 338 266 14 177 415 381 693 852 570 582 265 478 162 498 289 169 405 |,|,
64|,|48 328 382 386 399 235 628 556 698 432 449 470 290 693 91 382 382 363 556 698 432 449 |,|,
65|,|48 328 545 784 240 856 553 243 48 328 419 571 672 256 524 698 493 194 338 266 177 415 106 521 381 693 132 273 515 |,|4 5 11 12 ,2 
66|,|852 328 328 380 172 538 187 470 290 487 779 693 623 328 697 661 809 538 661 785 504 149 809 338 266 177 415 832 14 381 693 453 537 698 521 177 415 285 670 |,|0 2 ,0 2 
67|,|344 328 160 380 419 789 698 493 338 266 14 177 415 381 693 132 261 7 128 358 380 254 363 399 556 698 432 449 177 415 |,|6 ,0 
68|,|852 328 697 661 234 363 672 212 504 488 392 197 48 328 697 661 809 621 499 300 842 698 338 266 521 779 415 381 693 751 132 7 608 693 453 537 842 698 160 338 266 14 177 415 381 693 623 501 809 852 538 582 617 265 169 |,|0 7 15 ,0 2 
69|,|852 328 440 809 458 698 39 51 818 361 361 240 711 606 655 381 693 433 624 660 548 361 797 156 270 693 440 814 354 9 391 |,|,
70|,|380 172 200 737 470 290 693 380 834 809 343 807 654 832 47 693 256 514 569 600 614 34 138 693 122 328 411 204 842 698 383 171 14 177 415 381 |,|,
71|,|26 398 697 582 162 498 289 260 647 832 122 693 48 328 380 172 320 439 48 328 531 661 842 698 493 338 171 521 177 687 381 |,|15 ,2 
72|,|852 328 355 661 290 380 247 320 698 493 149 266 437 14 177 415 381 693 358 380 728 136 363 399 556 560 313 522 432 449 177 415 381 693 380 172 809 380 654 380 574 834 66 56 65 345 693 556 514 569 231 113 9 256 |,|8 ,0 
73|,|623 697 661 809 698 160 338 266 171 177 415 381 693 453 14 842 698 521 177 415 381 285 52 670 |,|0 ,0 2 
74|,|328 355 625 38 582 265 478 162 498 289 42 350 405 |,|,
75|,|852 328 305 461 204 399 549 728 832 534 693 229 698 107 382 569 231 562 317 |,|,
76|,|623 328 355 382 91 400 478 698 64 779 177 415 832 14 381 |,|1 ,5 
77|,|852 328 501 382 382 363 145 424 389 693 852 263 777 333 698 290 160 548 807 142 51 294 807 142 601 519 421 641 769 779 177 415 832 14 381 693 165 624 660 548 361 446 156 270 693 700 243 843 177 693 453 537 382 265 363 487 121 809 34 138 693 288 777 256 627 463 623 328 34 138 |,|,
78|,|582 717 380 834 803 343 346 282 47 693 256 514 569 231 113 256 693 852 328 473 851 636 767 100 698 382 363 145 424 |,|,
79|,|852 328 91 382 38 500 397 794 693 852 328 328 380 172 305 470 290 779 579 228 783 138 634 |,|,
80|,|91 399 380 136 363 556 698 326 503 380 74 343 264 439 511 647 502 |,|,
81|,|697 669 623 328 382 363 145 461 389 693 623 378 355 661 698 444 569 856 266 13 14 154 415 381 693 700 132 183 7 |,|1 ,0 
82|,|623 328 305 461 204 550 328 458 382 363 261 758 63 317 253 616 117 93 649 842 698 477 300 523 177 415 381 |,|,
83|,|48 328 697 486 582 439 557 355 162 498 289 169 579 693 788 842 698 14 177 415 549 |,|,
84|,|426 328 411 204 439 740 204 204 333 399 842 698 744 415 832 14 381 693 852 587 545 784 856 374 842 698 542 655 266 177 415 832 14 381 693 433 478 660 548 520 370 754 445 156 188 693 700 132 7 608 693 667 221 328 380 172 54 34 138 58 256 514 569 231 113 256 |,|11 ,0 
85|,|623 202 328 834 128 380 343 487 746 693 256 514 569 231 113 256 |,|,
86|,|852 328 328 380 172 171 54 823 693 256 514 569 231 273 113 256 693 733 777 204 399 842 698 437 14 177 415 620 |,|,
87|,|623 355 582 617 265 169 405 693 842 698 91 382 145 424 389 |,|,
88|,|48 328 740 204 439 852 328 697 204 204 333 177 415 832 14 693 461 486 582 439 697 582 617 643 162 498 289 169 405 693 791 623 328 520 557 |,|,
89|,|623 328 697 809 355 382 579 488 12 591 487 693 380 172 809 380 654 832 47 693 256 514 569 231 623 256 |,|,
90|,|623 634 380 419 789 579 488 12 591 487 693 399 698 338 266 521 177 415 381 693 618 380 172 480 54 823 487 391 693 786 305 644 172 470 290 |,|6 ,2 
91|,|815 599 328 545 784 856 374 842 698 493 338 266 354 177 415 381 693 700 132 843 7 |,|4 ,2 
92|,|852 328 328 380 172 54 823 693 514 569 231 463 852 328 34 138 693 812 328 293 636 672 439 48 328 473 399 851 636 85 203 0 582 842 698 369 691 381 |,|,
93|,|48 328 328 380 172 470 290 693 791 623 328 470 520 695 693 380 834 809 343 809 654 832 47 |,|,
94|,|623 328 28 382 382 363 145 693 623 328 328 380 172 579 54 823 591 487 693 256 514 569 231 463 852 34 138 |,|,
95|,|290 380 26 343 621 399 514 266 177 718 832 14 381 |,|15 ,5 
96|,|328 305 718 352 809 740 204 439 411 204 204 211 399 842 698 177 415 832 14 381 693 204 363 190 728 832 122 721 777 256 627 113 256 693 514 194 247 305 90 204 399 698 162 498 289 177 808 381 |,|,
97|,|623 328 538 100 698 801 363 426 343 693 852 328 697 582 91 255 399 400 362 359 698 64 779 177 415 832 14 381 |,|7 ,5 
98|,|642 328 697 355 661 809 328 380 172 19 363 399 439 48 727 545 784 856 374 698 785 504 493 149 303 521 177 415 381 693 380 172 809 380 675 654 439 380 834 66 56 267 180 345 693 256 514 569 231 113 252 260 693 852 357 345 550 573 458 842 698 494 504 382 327 514 381 693 556 698 313 66 34 138 |,|0 1 4 7 8 11 15 ,2 
99|,|623 328 355 582 380 498 289 399 556 698 432 449 177 415 560 14 734 106 521 381 693 380 172 200 737 532 50 693 556 698 54 823 34 138 351 761 693 657 305 654 809 618 282 300 654 556 432 449 693 380 345 809 343 654 556 698 565 47 693 256 514 231 614 34 138 |,|,
100|,|340 182 178 451 306 261 21 757 693 304 851 622 381 421 494 367 693 623 328 256 250 374 380 728 672 488 12 693 355 211 579 670 12 591 825 693 380 399 698 750 703 767 381 |,|16 ,11 
101|,|547 328 697 661 809 852 328 564 118 661 439 284 328 545 784 690 809 351 380 172 320 771 809 160 380 419 789 698 149 809 338 266 177 415 106 521 693 582 717 700 243 317 7 |,|0 4 6 10 11 13 15 ,2 
102|,|852 328 661 698 493 338 206 266 177 415 832 14 381 486 453 537 842 352 698 285 142 521 177 415 381 693 830 290 512 486 51 435 818 545 743 361 240 711 693 326 172 200 737 614 470 651 |,|7 ,0 2 
103|,|623 328 697 538 355 52 382 382 363 424 185 340 426 579 488 12 487 693 380 834 809 343 832 47 |,|,
104|,|355 501 582 617 265 478 842 698 177 415 832 381 693 148 124 581 697 582 265 478 698 338 408 437 14 560 415 381 |,|,
105|,|623 328 765 745 382 855 328 380 728 672 70 503 267 488 24 517 693 623 328 697 538 582 91 289 399 131 478 842 698 125 779 770 437 14 177 415 381 439 477 300 177 415 381 693 453 537 162 498 289 169 405 |,|0 2 ,5 9 
106|,|751 399 709 117 171 832 195 693 740 257 439 777 333 698 162 498 289 177 415 381 650 42 |,|,
107|,|12 355 582 265 478 162 498 289 177 415 832 14 135 189 328 380 172 4 642 48 328 545 784 856 519 374 698 493 338 266 809 493 149 266 177 415 106 521 534 381 |,|4 11 15 ,2 
108|,|623 491 550 492 374 698 335 338 266 521 177 415 90 693 700 132 22 608 693 389 380 371 698 149 338 266 521 177 415 381 693 380 172 200 737 58 823 853 34 |,|4 14 ,2 
109|,|852 328 168 661 302 809 385 328 545 289 784 856 374 809 328 380 172 320 19 363 842 698 785 504 149 338 266 521 177 415 381 693 518 243 395 176 693 380 613 172 66 56 842 |,|4 10 11 15 ,2 
110|,|852 697 582 265 478 162 498 289 171 169 405 693 177 415 832 14 |,|,
111|,|623 328 380 172 54 823 693 256 514 569 231 679 852 34 693 358 229 56 380 498 289 399 556 698 432 449 177 415 381 580 838 809 343 809 654 556 698 832 47 693 256 514 569 231 614 34 138 |,|,
112|,|852 355 582 91 382 399 400 478 698 335 80 266 647 408 14 177 415 381 439 161 257 477 720 381 693 667 221 852 355 661 380 363 177 415 145 755 404 693 582 717 380 834 399 698 514 408 14 177 415 381 693 852 328 328 380 172 693 497 380 172 54 823 693 739 138 693 380 834 128 380 343 487 746 |,|8 ,5 9 10 
113|,|852 139 538 382 38 582 810 794 693 380 834 343 832 47 402 782 693 256 514 747 113 256 |,|,
114|,|48 328 19 697 355 661 834 66 56 145 7 |,|,
115|,|380 315 698 722 192 521 415 381 693 700 132 794 145 7 852 328 305 461 204 809 48 328 740 204 809 623 328 411 204 399 698 177 415 832 14 381 |,|14 ,2 
116|,|501 290 654 374 492 576 521 177 415 502 693 213 408 177 415 700 132 7 827 |,|15 ,8 
117|,|380 728 672 488 12 591 487 693 488 374 698 338 266 682 177 205 381 |,|16 ,2 
118|,|852 328 486 582 842 698 162 498 502 397 455 439 169 405 |,|,
119|,|678 328 501 382 400 500 38 276 386 177 415 106 521 693 700 132 7 608 |,|,
120|,|380 834 809 103 832 47 693 284 215 419 571 769 256 524 698 149 266 521 177 415 381 |,|5 12 ,2 
121|,|553 328 328 380 172 442 320 698 494 504 696 338 266 521 177 415 381 693 700 132 395 176 |,|15 ,2 
122|,|463 290 380 247 852 320 842 698 641 769 779 36 575 548 39 346 421 421 569 856 98 700 132 7 |,|15 ,11 
123|,|48 328 380 172 398 12 187 320 698 493 338 266 521 177 415 381 693 380 498 289 399 351 698 432 449 177 415 832 14 515 106 521 381 693 380 172 200 737 532 50 693 556 698 54 823 34 138 351 761 693 657 305 654 809 618 282 300 654 556 698 432 449 693 380 589 834 596 109 809 654 556 698 832 47 693 256 642 569 231 614 34 138 |,|15 ,2 
124|,|375 288 362 840 851 693 393 134 623 622 381 |,|,
125|,|686 380 61 837 56 197 686 380 159 61 837 556 698 313 66 432 449 |,|,
126|,|380 511 647 703 488 12 693 256 514 852 328 770 34 |,|,
127|,|380 349 809 380 453 754 439 380 834 614 538 66 432 449 693 623 328 545 784 856 439 550 492 374 698 335 453 521 415 |,|4 ,2 
128|,|48 328 328 380 172 300 320 380 19 363 399 698 785 250 493 338 266 521 177 415 381 |,|15 ,2 
129|,|417 328 380 172 54 823 487 779 693 256 514 569 231 623 34 |,|,
130|,|852 328 251 501 582 285 265 218 162 498 289 169 405 693 501 382 842 698 698 521 381 415 382 327 514 |,|,
131|,|623 446 411 382 842 698 514 266 382 327 514 521 177 415 381 693 340 760 851 622 381 843 313 66 367 |,|,
132|,|121 107 380 796 698 542 655 177 415 832 14 381 693 433 624 490 548 326 435 156 270 |,|11 ,0 
133|,|48 328 328 380 172 187 399 444 698 14 177 415 381 693 788 842 698 196 561 |,|15 ,5 
134|,|623 328 181 577 303 281 548 445 142 346 519 421 |,|,
135|,|48 328 740 204 809 411 204 809 852 328 697 850 439 305 461 204 696 728 832 122 |,|,
136|,|355 582 617 265 478 842 698 80 266 14 177 255 654 693 623 355 538 582 852 697 538 355 485 91 382 399 400 478 359 842 698 161 257 125 779 328 177 415 381 |,|2 8 9 ,5 
137|,|623 328 305 461 204 809 740 204 809 558 328 204 809 339 328 777 333 399 842 698 196 386 521 177 415 381 361 693 623 328 545 784 856 374 809 48 328 405 380 172 308 187 320 439 48 328 697 661 821 443 374 698 494 504 493 426 521 177 415 381 693 700 243 261 717 |,|0 4 7 15 ,2 
138|,|852 328 545 72 856 374 698 338 640 266 14 247 415 381 693 830 290 512 486 548 51 445 818 445 420 361 240 711 693 20 505 698 521 177 415 381 |,|11 ,0 2 
139|,|48 328 697 355 661 380 834 399 809 60 852 328 550 328 343 654 809 160 380 812 786 809 26 343 654 809 285 654 809 657 305 654 439 31 282 300 654 475 698 177 415 832 14 693 852 357 659 825 134 388 100 145 424 389 |,|0 1 7 8 15 ,5 10 
140|,|380 343 654 556 698 313 66 432 449 693 623 328 697 582 800 728 550 698 125 779 278 838 177 415 381 |,|0 ,5 7 
141|,|623 328 697 538 501 661 254 852 328 538 661 842 698 149 266 521 177 415 381 |,|0 2 3 9 ,2 
142|,|627 689 380 654 439 380 172 437 470 290 693 339 834 402 690 693 284 328 545 784 856 693 291 23 648 504 469 386 521 436 471 415 381 509 700 243 261 7 827 |,|4 11 15 ,2 
143|,|852 328 380 470 290 693 852 328 91 382 579 488 12 591 563 |,|,
144|,|852 328 697 800 728 478 698 335 779 14 177 436 693 48 328 290 380 419 789 532 50 693 380 498 289 399 556 698 432 449 832 14 329 734 106 521 177 415 381 |,|7 ,5 
145|,|48 328 697 661 809 270 328 236 661 842 698 290 338 266 521 704 415 381 693 20 399 842 698 785 414 493 338 266 14 177 415 619 |,|0 1 7 ,0 2 
146|,|852 328 545 856 374 698 160 493 338 266 807 521 177 415 10 |,|11 ,2 
147|,|38 125 200 737 439 380 834 809 343 809 654 832 247 693 48 740 204 190 728 832 122 |,|,
148|,|380 172 178 608 737 439 380 834 809 343 809 654 402 690 809 832 407 693 256 514 569 231 614 34 138 |,|,
149|,|852 328 697 382 363 155 424 389 693 20 467 380 136 363 399 359 481 432 449 177 415 832 14 734 106 521 381 |,|,
150|,|623 328 380 834 128 380 343 487 746 693 380 834 809 343 402 690 832 47 |,|,
151|,|333 56 777 204 556 698 313 66 432 449 |,|,
152|,|48 328 618 439 852 328 697 204 399 698 166 498 289 177 129 681 693 380 834 343 145 371 47 693 256 514 569 231 614 34 138 |,|,
153|,|623 328 501 382 424 389 386 166 426 579 582 717 397 794 693 160 380 666 698 161 257 335 266 437 14 177 24 381 693 700 132 261 7 608 693 852 697 809 538 809 705 523 800 728 478 647 853 750 340 703 488 12 591 487 |,|15 ,5 
154|,|48 328 473 399 851 636 91 399 227 439 48 328 293 638 636 91 399 227 698 493 543 408 314 381 |,|,
155|,|380 136 363 399 556 698 313 66 432 449 177 415 539 381 693 832 185 698 66 432 449 185 691 177 415 693 778 528 240 645 432 449 177 415 381 |,|,
156|,|380 728 672 488 12 212 306 416 355 382 579 488 12 382 417 381 693 852 328 501 582 91 364 400 478 842 698 160 64 779 14 177 415 381 693 740 582 721 138 617 265 478 842 698 578 378 779 14 177 415 381 693 160 380 786 439 290 380 12 26 343 177 415 832 14 693 380 22 809 380 654 439 380 834 66 56 180 345 693 256 514 569 231 113 256 |,|10 15 ,5 
157|,|66 623 328 380 834 809 439 654 399 842 698 14 177 415 381 |,|16 ,5 10 
158|,|720 328 9 485 461 204 549 728 832 532 |,|,
159|,|623 328 328 380 172 320 19 363 399 698 149 338 266 521 177 415 381 |,|15 ,2 
160|,|623 328 697 661 842 698 338 341 521 177 415 381 |,|0 ,2 
161|,|623 328 538 355 245 582 617 265 162 498 289 313 66 832 122 693 256 514 569 19 713 463 852 328 34 138 |,|,
162|,|852 328 545 784 856 374 842 698 149 84 266 521 353 415 282 693 582 717 700 132 7 827 |,|11 ,2 
163|,|852 328 380 172 54 823 693 256 514 206 569 231 463 623 565 687 138 |,|,
164|,|91 382 556 698 313 66 382 327 514 381 |,|,
165|,|697 582 355 582 617 265 162 498 289 169 405 |,|,
166|,|852 328 328 370 809 171 54 823 487 391 693 380 834 809 343 809 110 313 66 432 449 693 256 514 569 231 614 34 138 693 380 172 200 737 556 698 313 66 432 661 693 425 834 809 343 832 47 402 690 |,|,
167|,|91 382 382 363 556 698 432 449 |,|,
168|,|623 328 538 661 747 542 266 14 177 415 761 693 433 584 624 830 14 548 754 361 156 188 238 830 120 290 724 486 766 537 548 39 346 421 162 421 818 39 445 137 421 693 453 537 698 33 177 415 213 169 80 285 670 693 582 265 478 461 498 503 169 405 693 698 432 449 657 14 177 415 381 |,|2 ,0 2 
169|,|623 31 538 582 701 698 125 779 14 177 415 751 |,|2 ,5 
170|,|623 328 305 461 204 809 48 328 740 204 399 392 177 182 415 832 14 381 |,|,
171|,|48 328 545 784 856 393 439 852 328 380 172 320 698 149 338 266 521 177 415 381 693 700 243 261 7 693 380 172 200 737 532 50 693 556 698 54 823 34 138 351 761 693 380 834 809 343 809 654 556 698 832 47 693 256 514 569 231 614 34 138 |,|4 11 15 ,2 
172|,|229 56 91 382 556 792 432 449 206 852 328 550 328 343 654 832 47 |,|,
173|,|852 328 160 380 419 789 842 698 542 338 266 135 177 415 384 693 830 290 512 486 290 160 548 361 142 754 818 445 142 807 318 421 693 433 724 660 548 754 97 435 156 270 693 502 453 594 698 285 779 177 415 521 381 13 693 91 382 569 231 556 698 313 66 432 449 |,|13 ,0 2 
174|,|380 136 363 399 556 698 313 66 119 449 177 785 415 9 381 693 720 290 380 26 113 439 160 380 786 177 415 832 14 693 256 514 569 231 113 256 |,|15 ,5 
175|,|91 382 556 698 313 326 432 449 693 852 305 461 399 650 774 196 185 177 415 21 |,|,
176|,|623 357 127 550 770 693 728 186 697 355 661 380 834 399 698 14 177 415 381 693 256 514 569 231 614 34 138 |,|0 1 ,10 
177|,|852 328 357 122 789 66 56 145 7 450 623 328 328 380 172 823 487 391 693 256 514 569 231 437 463 852 34 138 693 667 221 671 834 809 380 343 487 373 |,|,
